0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
1611,Renato Rosso Andre,Brazil,Male,M45-49,170,12:03:48,1188,1:07:18,743,6:08:07,1316,4:29:20,1174,Finisher
1960,Sergio Salamone,Argentina,Male,M50-54,79,12:03:49,1189,1:22:43,1514,5:58:11,1152,4:25:43,1125,Finisher
166,Everton Lopes,Brazil,Male,M30-34,126,12:03:49,1190,1:27:45,1653,5:28:04,576,4:59:20,1456,Finisher
1763,Ernesto Petraglia,Argentina,Male,M45-49,171,12:03:53,1191,1:02:57,479,6:22:55,1477,4:23:43,1100,Finisher
2085,Alejandro Coto,Argentina,Male,M60-64,14,12:03:56,1192,1:20:55,1430,5:55:10,1104,4:30:59,1195,Finisher
1715,Johnny Caldas,Brazil,Male,M45-49,172,12:04:11,1193,1:09:50,898,5:55:40,1115,4:42:52,1313,Finisher
315,Kleber Choba Romano,Brazil,Male,M35-39,279,12:04:14,1194,1:28:15,1655,5:47:06,952,4:28:14,1161,Finisher
478,Carolina Viviana Blanco,Argentina,Female,F40-44,43,12:04:21,1195,1:14:09,1140,5:55:49,1122,4:40:21,1291,Finisher
1554,Gustavo Zampolini,Argentina,Male,M45-49,173,12:04:31,1196,1:19:01,1357,5:47:45,960,4:40:31,1295,Finisher
688,Raul Rizzo Bastos,Brazil,Male,M35-39,280,12:04:37,1197,1:08:56,842,6:02:34,1235,4:44:26,1324,Finisher
1399,Juan Potschka,Argentina,Male,M40-44,298,12:04:43,1198,1:11:18,995,5:41:54,860,5:04:26,1490,Finisher
150,Rafael Schmidt,Brazil,Male,M30-34,127,12:04:44,1199,1:00:28,326,5:46:21,939,5:07:42,1511,Finisher
1499,Jose Levino,Brazil,Male,M45-49,174,12:04:59,1200,1:15:03,1177,5:17:32,380,5:17:29,1569,Finisher
798,Cemir Silva,Brazil,Male,M35-39,281,12:05:02,1201,1:13:08,1084,5:50:48,1021,4:47:19,1356,Finisher
1562,Tiago Aragao De Almeida,Brazil,Male,M40-44,299,12:05:21,1202,1:08:31,818,6:21:15,1461,4:25:21,1119,Finisher
197,Fernando Barbosa Vieira,Brazil,Male,M30-34,128,12:05:24,1203,1:09:19,865,6:24:44,1493,4:14:59,976,Finisher
1005,Adriana Patricia Diaz,Argentina,Female,F60-64,1,12:05:38,1204,1:22:42,1511,6:02:59,1240,4:27:59,1157,Finisher
1640,Christian Augusto Silva,Brazil,Male,M45-49,175,12:05:45,1205,1:06:13,687,5:45:29,919,4:58:42,1451,Finisher
1487,GUSTAVO CAVALCANTI,Brazil,Male,M45-49,176,12:06:01,1206,1:06:07,680,5:17:04,369,5:29:23,1622,Finisher
497,Erika Andrea Izidio Szpektor,Brazil,Female,F40-44,44,12:06:11,1207,1:13:25,1095,5:45:00,909,4:44:20,1322,Finisher
1240,Daniel Antonio Cassano,Brazil,Male,M40-44,300,12:06:17,1208,1:04:50,594,6:00:55,1204,4:48:09,1370,Finisher
646,Bruno Guilherme Morais Pagan,Brazil,Male,M35-39,282,12:06:19,1209,1:22:47,1517,6:23:10,1480,4:00:40,781,Finisher
321,Gustavo Lobato,Brazil,Male,M35-39,283,12:06:19,1210,1:01:15,380,6:02:27,1233,4:44:13,1321,Finisher
2046,Cássio Zandoná,Brazil,Male,M55-59,36,12:06:20,1211,1:11:27,1002,5:52:34,1061,4:45:20,1336,Finisher
1204,Sebastião Abreu,Brazil,Male,M40-44,301,12:06:24,1212,1:08:42,827,5:50:05,1004,4:45:56,1341,Finisher
1311,Rodrigo De Oliveira Martins,Brazil,Male,M40-44,302,12:06:26,1213,1:06:40,709,6:09:45,1331,4:29:05,1171,Finisher
194,Samuel Pinheiro Ribeiro,Brazil,Male,M30-34,129,12:06:38,1214,57:39,176,6:08:40,1323,4:44:03,1320,Finisher
1709,Alfredo Maximiliano Yemal,Argentina,Male,M45-49,177,12:06:43,1215,59:37,270,6:00:22,1190,4:56:07,1426,Finisher
808,Victor Alexandre Toth,Brazil,Male,M35-39,284,12:06:45,1216,1:23:48,1550,5:50:46,1019,4:32:18,1213,Finisher
454,Lilian Christina Fernandes De Almeida,Brazil,Female,F40-44,45,12:06:48,1217,,,5:58:35,1155,4:12:48,945,Finisher
1208,Olivério Rodrigues De Andrade Filho,Brazil,Male,M40-44,303,12:07:00,1218,1:11:58,1026,5:55:18,1105,4:41:32,1299,Finisher
709,Bruno De Morais Banfi,Brazil,Male,M35-39,285,12:07:03,1219,1:22:52,1520,6:15:46,1392,4:16:45,1005,Finisher
1676,Wander Ama,Brazil,Male,M45-49,178,12:07:14,1220,1:07:53,774,5:25:28,520,5:21:44,1590,Finisher
1683,Adilson Santos,Brazil,Male,M45-49,179,12:07:18,1221,1:27:26,1644,5:54:31,1092,4:26:29,1137,Finisher
667,Douglas William Ferreira Esteves,Brazil,Male,M35-39,286,12:07:32,1222,1:12:59,1077,6:15:53,1396,4:23:03,1089,Finisher
809,Breno Noronha,Brazil,Male,M35-39,287,12:08:20,1223,1:15:09,1184,6:04:28,1269,4:27:14,1146,Finisher
751,Rafael Silva Figueiredo,Brazil,Male,M35-39,288,12:08:24,1224,1:24:02,1558,5:40:37,834,4:46:45,1350,Finisher
1934,Fernando Casero,Argentina,Male,M50-54,80,12:08:27,1225,1:08:45,830,5:36:00,730,5:08:13,1517,Finisher
1933,Euler Esteves Ribeiro Filho,Brazil,Male,M50-54,81,12:08:35,1226,1:06:56,717,6:04:51,1276,4:36:09,1252,Finisher
1046,Luis Mella Benitez,Chile,Male,M40-44,304,12:08:47,1227,1:19:49,1387,6:07:35,1308,4:24:23,1110,Finisher
1885,Mauricio Arcanjo De Oliveira,Brazil,Male,M50-54,82,12:08:49,1228,,,5:44:56,906,4:26:20,1133,Finisher
1242,Roberto Tadeu Mangini,Brazil,Male,M40-44,305,12:08:51,1229,1:18:07,1323,6:04:04,1257,4:27:55,1156,Finisher
1628,Nicolás Abeledo,Argentina,Male,M45-49,180,12:08:54,1230,1:09:05,851,5:59:10,1169,4:45:20,1337,Finisher
509,Galah Sanz,Brazil,Female,F40-44,46,12:09:04,1231,1:14:52,1165,6:07:54,1313,4:28:12,1160,Finisher
1353,Claudio Santana Dansiguer,Brazil,Male,M40-44,306,12:09:05,1232,1:04:11,550,5:41:25,851,5:04:59,1494,Finisher
1221,Rudi Finger Junior,Brazil,Male,M40-44,307,12:09:10,1233,1:02:12,435,6:03:46,1253,4:42:24,1310,Finisher
2052,Carlos Antonio Rocha,Brazil,Male,M55-59,37,12:09:19,1234,1:25:48,1608,5:35:59,728,4:46:46,1351,Finisher
151,Helton Parizotto,Brazil,Male,M30-34,130,12:09:22,1235,1:08:37,822,6:11:48,1357,4:30:18,1184,Finisher
476,Fernanda Namur,Brazil,Female,F40-44,47,12:09:28,1236,1:00:04,303,6:06:14,1293,4:47:13,1354,Finisher
1107,Bruno Augusto Cavedini,Brazil,Male,M40-44,308,12:09:29,1237,1:26:33,1628,6:10:38,1346,4:14:03,959,Finisher
271,Gilson Henrique De Paula,Brazil,Male,M30-34,131,12:09:36,1238,1:09:14,862,5:51:13,1028,4:52:51,1408,Finisher
1832,Chrystian Lopes Da Silva,Brazil,Male,M50-54,83,12:09:54,1239,1:17:29,1286,5:50:24,1010,4:47:33,1359,Finisher
1212,Antonio Carlos Carneiro,Brazil,Male,M40-44,309,12:10:25,1240,1:30:05,1690,6:01:06,1209,4:17:26,1015,Finisher
1140,Juan Pablo Ponce,Argentina,Male,M40-44,310,12:10:36,1241,1:10:06,915,6:01:13,1210,4:45:53,1340,Finisher
731,Fernando Henrique Montalvão,Brazil,Male,M35-39,289,12:11:07,1242,1:17:39,1298,5:53:34,1077,4:45:07,1330,Finisher
473,Guedes Paiva Barros Mahira,Brazil,Female,F40-44,48,12:11:18,1243,1:10:06,916,6:18:52,1431,4:27:05,1145,Finisher
664,Eduardo Almeida,Brazil,Male,M35-39,290,12:11:21,1244,1:05:00,607,6:06:46,1297,4:44:45,1327,Finisher
1460,Fernando Melo,Brazil,Male,M40-44,311,12:11:39,1245,1:23:17,1530,5:49:55,1000,4:27:48,1152,Finisher
1149,Eduardo Santos Soares,Brazil,Male,M40-44,312,12:11:49,1246,1:09:26,870,6:12:33,1363,4:36:11,1253,Finisher
273,Caio Cesar Da Silva Pereira,Brazil,Male,M30-34,132,12:12:25,1247,1:14:59,1170,6:08:06,1315,4:33:05,1223,Finisher
1366,Blaird Pinho Cardoso,Brazil,Male,M40-44,313,12:12:46,1248,1:22:07,1486,6:12:24,1361,4:21:15,1065,Finisher
1858,Leandro Musri,Argentina,Male,M50-54,84,12:12:53,1249,1:21:28,1448,6:31:28,1546,4:07:56,889,Finisher
686,Sebastián Pereira Lobos,Chile,Male,M35-39,291,12:13:04,1250,1:19:00,1354,6:18:07,1425,4:17:34,1019,Finisher
295,Bernardo Pretti Chieppe,Brazil,Male,M35-39,292,12:13:08,1251,1:02:19,441,6:17:30,1418,4:31:04,1198,Finisher
1907,José Raimundo Ribeiro Dos Reis,Brazil,Male,M50-54,85,12:13:11,1252,1:19:38,1382,6:19:32,1438,4:16:01,994,Finisher
1930,Andres Ariel Stupnik,Argentina,Male,M50-54,86,12:13:40,1253,1:07:44,763,6:08:16,1318,4:39:21,1281,Finisher
294,Rafael Santos Peixoto Viana,Brazil,Male,M35-39,293,12:13:52,1254,1:16:37,1255,5:45:29,920,4:50:22,1384,Finisher
444,Carla Verónica Quevedo,Argentina,Female,F40-44,49,12:14:00,1255,1:19:56,1391,6:12:48,1366,4:25:33,1123,Finisher
2032,Paulo Do Nascimento Junior,Brazil,Male,M55-59,38,12:14:04,1256,1:10:35,946,5:47:55,965,4:57:51,1443,Finisher
620,Nahim Leite Fraxe,Brazil,Male,M35-39,294,12:14:33,1257,1:11:16,992,6:17:00,1410,4:31:18,1204,Finisher
1910,Alessandro Silva De Medeiros,United States,Male,M50-54,87,12:14:49,1258,1:05:19,629,6:04:49,1274,4:50:06,1380,Finisher
872,Nicolas Ezequiel Lloret,Argentina,Male,M35-39,295,12:15:01,1259,1:14:48,1160,6:20:58,1456,4:16:34,1004,Finisher
375,Diego Vazquez De Novoa,Argentina,Male,M45-49,181,12:15:12,1260,1:11:41,1015,6:20:57,1455,4:28:27,1164,Finisher
1528,Randerson Melo De Aguiar,Brazil,Male,M45-49,182,12:15:44,1261,1:06:12,684,6:17:42,1421,4:29:30,1176,Finisher
1953,Mauro Cherigatti,Brazil,Male,M50-54,88,12:16:11,1262,1:02:50,469,6:04:09,1260,4:51:56,1400,Finisher
1425,Rodrigo Gregorio,Brazil,Male,M40-44,314,12:16:12,1263,1:24:32,1574,6:11:42,1355,4:20:00,1054,Finisher
1209,Maurício Castanho Dutra,Brazil,Male,M40-44,315,12:16:20,1264,1:18:49,1343,6:22:00,1471,4:21:28,1066,Finisher
602,Guilherme De Almeida,Brazil,Male,M35-39,296,12:16:24,1265,1:07:20,744,6:13:30,1371,4:42:32,1312,Finisher
2133,Luis Natal Ortiz Spinoza,Brazil,Male,M65-69,2,12:16:27,1266,1:28:16,1656,6:13:52,1373,4:19:52,1053,Finisher
1184,Marcus Vinicius Dotta,Brazil,Male,M40-44,316,12:16:40,1267,1:26:13,1618,5:56:45,1135,4:38:55,1275,Finisher
1305,Bruno Silva Albuquerque,Brazil,Male,M40-44,317,12:16:54,1268,1:14:17,1146,5:04:39,184,5:42:55,1670,Finisher
955,Luiza Fonseca Taques,Brazil,Female,F45-49,10,12:17:10,1269,1:26:23,1622,6:05:10,1280,4:30:59,1194,Finisher
2035,Jorge Cruz,Brazil,Male,M55-59,39,12:17:49,1270,1:21:52,1472,6:29:23,1536,4:01:24,790,Finisher
1603,Lucas Cley Da Horta,Brazil,Male,M45-49,183,12:17:54,1271,1:42:30,1805,5:49:10,983,4:34:30,1239,Finisher
422,Marina Grando,Brazil,Female,F35-39,32,12:17:59,1272,1:17:00,1268,6:40:02,1609,3:59:39,759,Finisher
1300,Renato Valler,Brazil,Male,M40-44,318,12:18:00,1273,54:51,90,5:51:46,1042,5:20:52,1583,Finisher
850,Sandro Beda Bueno,Brazil,Male,M35-39,297,12:18:06,1274,1:16:26,1250,5:45:20,914,4:59:48,1461,Finisher
1237,Paulo César Dancieri Filho,Brazil,Male,M40-44,319,12:18:06,1275,1:13:44,1116,6:00:26,1194,4:51:09,1394,Finisher
201,Jonas Andre Cirico,Brazil,Male,M30-34,133,12:18:14,1276,1:24:49,1578,6:10:06,1338,4:20:44,1062,Finisher
1250,Cássio Praxedes Ferreira,Brazil,Male,M40-44,320,12:18:20,1277,1:19:08,1359,5:52:40,1062,4:39:45,1282,Finisher
1258,Eduardo Henrique Santos Lopes,Brazil,Male,M40-44,321,12:18:27,1278,1:04:46,588,6:06:01,1288,4:37:58,1268,Finisher
1426,Marcelo Romeiro,Brazil,Male,M40-44,322,12:18:30,1279,1:10:54,962,5:53:23,1072,4:55:32,1421,Finisher
625,Carlos Cramer,Brazil,Male,M35-39,298,12:18:41,1280,1:08:39,825,6:00:32,1196,4:52:36,1406,Finisher
1643,Eduardo Pinto,Brazil,Male,M45-49,184,12:18:46,1281,1:24:53,1581,6:52:59,1690,3:39:23,428,Finisher
1804,Cesar Campos,Argentina,Male,M50-54,89,12:18:48,1282,1:20:27,1410,6:04:10,1261,4:32:42,1216,Finisher
763,Rodrigo Antunes,Brazil,Male,M35-39,299,12:18:51,1283,1:28:28,1662,6:28:22,1528,4:07:28,877,Finisher
1665,Ademar Do Nascimento F Junior,Brazil,Male,M45-49,185,12:19:29,1284,1:32:02,1704,6:32:38,1553,3:59:38,756,Finisher
995,María Amalia Vega,Argentina,Female,F55-59,4,12:19:45,1285,1:17:50,1312,6:17:16,1415,4:31:00,1196,Finisher
721,Fernando Fracalossi Schramm,Brazil,Male,M35-39,300,12:19:51,1286,1:10:48,960,5:58:45,1157,4:52:03,1402,Finisher
1937,Esteban Repetto,Argentina,Male,M50-54,90,12:19:51,1287,1:04:08,547,5:28:43,588,5:23:16,1600,Finisher
774,Diego Budny Da Silva,Brazil,Male,M35-39,301,12:20:00,1288,1:19:57,1393,6:06:57,1299,4:32:20,1214,Finisher
417,Janira Do Monte Meneghetti,Brazil,Female,F35-39,33,12:20:35,1289,1:17:55,1315,6:10:30,1343,4:36:27,1256,Finisher
687,Mauro Almir Marzarotto Junior,Brazil,Male,M35-39,302,12:21:02,1290,1:11:02,975,5:57:30,1146,4:51:10,1396,Finisher
1287,Jayson Nienkotter De Melo,Brazil,Male,M40-44,323,12:21:25,1291,1:28:23,1661,6:13:57,1376,4:18:24,1034,Finisher
1257,Thiago Souza Salviano,Brazil,Male,M40-44,324,12:21:26,1292,1:32:15,1708,5:27:34,565,5:07:44,1512,Finisher
1952,Cid Rickert Bauer Junior,Brazil,Male,M50-54,91,12:21:32,1293,1:07:51,770,6:11:11,1351,4:35:43,1249,Finisher
1335,Eustaquio Bispo Pereira,Brazil,Male,M40-44,325,12:21:43,1294,1:10:36,947,6:07:33,1305,4:48:04,1367,Finisher
178,Rodrigo De Oliveira Belichar,Brazil,Male,M30-34,134,12:21:53,1295,1:22:50,1519,6:31:40,1548,4:08:50,899,Finisher
1988,Pablo Esteban Veron,Argentina,Male,M55-59,40,12:22:14,1296,1:03:09,488,6:05:33,1282,4:56:51,1433,Finisher
935,Lia Clari,Paraguay,Female,F45-49,11,12:22:16,1297,1:30:32,1694,6:39:00,1607,3:56:45,706,Finisher
1276,Rodrigo Guimaraes Pereira De Sequeiros,Brazil,Male,M40-44,326,12:22:28,1298,1:25:22,1594,6:08:10,1317,4:29:22,1175,Finisher
1856,Carlos Alberto Dos Santos Filho,Brazil,Male,M50-54,92,12:22:34,1299,1:10:24,931,5:57:57,1150,4:47:54,1363,Finisher
442,Thaisa Melo,Brazil,Female,F40-44,50,12:22:46,1300,1:13:42,1114,5:56:15,1130,4:58:39,1450,Finisher
2107,Damião Nobre De Souza,Brazil,Male,M60-64,15,12:23:35,1301,1:13:38,1109,6:25:17,1503,4:24:22,1109,Finisher
2101,Fabian Berdun,Argentina,Male,M60-64,16,12:24:07,1302,1:27:11,1637,6:15:53,1397,4:26:22,1134,Finisher
983,Monica Kneip,Brazil,Female,F50-54,9,12:24:11,1303,1:18:56,1350,6:19:39,1439,4:30:14,1183,Finisher
1925,Luciano Kock,Brazil,Male,M50-54,93,12:24:30,1304,1:01:12,377,6:02:46,1238,5:06:18,1502,Finisher
841,Regis Maremagnum Belleze,Brazil,Male,M35-39,303,12:24:36,1305,1:15:52,1217,5:59:34,1179,4:48:14,1371,Finisher
240,Lucas Tufolo Pereira,Brazil,Male,M30-34,135,12:24:39,1306,56:20,128,6:03:27,1248,5:10:56,1532,Finisher
225,Eugênio Spíndola,Brazil,Male,M30-34,136,12:24:43,1307,1:12:27,1050,6:00:24,1193,4:47:59,1364,Finisher
1529,Anderson Mendes Teles,Brazil,Male,M45-49,186,12:24:57,1308,1:25:18,1592,5:59:24,1175,4:35:39,1248,Finisher
833,Diego Torres,United States,Male,M35-39,304,12:24:58,1309,1:06:22,692,6:15:50,1394,4:45:11,1332,Finisher
2082,Claudio Silva Miranda,Brazil,Male,M60-64,17,12:25:02,1310,1:12:16,1040,6:02:03,1226,4:47:14,1355,Finisher
1614,Eugenio Costa De Oliveira,Brazil,Male,M45-49,187,12:25:18,1311,1:41:20,1800,5:59:13,1171,4:26:23,1135,Finisher
1401,Iduarte Ferreira Lopes Junior,Brazil,Male,M40-44,327,12:25:27,1312,1:08:13,799,5:38:02,789,5:18:01,1572,Finisher
1485,Mario Luiz Grande Turco,Brazil,Male,M45-49,188,12:25:29,1313,1:26:14,1619,6:04:04,1258,4:17:11,1008,Finisher
1896,Paulo Cesar Santos,Brazil,Male,M50-54,94,12:25:42,1314,1:29:25,1681,6:34:08,1571,4:04:49,842,Finisher
567,Leonardo Dagata Jung,Brazil,Male,M25-29,46,12:26:19,1315,1:08:58,843,6:10:04,1336,4:53:34,1411,Finisher
1688,Marcelo Bacha,Argentina,Male,M55-59,41,12:26:28,1316,1:15:52,1218,6:02:17,1230,4:41:39,1303,Finisher
736,Akio Ezaki,Brazil,Male,M35-39,305,12:26:48,1317,1:32:21,1710,6:04:27,1268,4:38:26,1271,Finisher
2098,NEY ROBSON BEZERRA,Brazil,Male,M60-64,18,12:27:05,1318,1:16:52,1264,6:22:29,1475,4:23:04,1090,Finisher
1810,CLAUDIONEI RUSSI,Brazil,Male,M50-54,95,12:27:11,1319,1:20:18,1403,5:58:53,1160,4:51:10,1397,Finisher
1893,Alexandre Gracce,Brazil,Male,M50-54,96,12:27:12,1320,1:13:42,1115,5:51:43,1040,4:59:49,1462,Finisher
1886,Ricardo Cunha,Brazil,Male,M50-54,97,12:27:13,1321,1:24:15,1564,6:06:12,1292,4:22:48,1085,Finisher
1414,Patricio Barber Soler,Argentina,Male,M40-44,328,12:27:34,1322,1:21:09,1438,6:10:59,1350,4:38:10,1270,Finisher
1782,Marcelo Ramires Torres,Brazil,Male,M45-49,189,12:27:34,1323,1:22:39,1510,6:11:24,1353,4:19:13,1044,Finisher
475,Lillian Kellen Speltz,Brazil,Female,F40-44,51,12:27:50,1324,1:23:24,1534,6:18:07,1426,4:31:01,1197,Finisher
1030,Alex Sander Casati,Brazil,Male,M40-44,329,12:28:10,1325,1:07:36,755,6:29:39,1540,4:32:56,1221,Finisher
2123,Gustavo Romero,Argentina,Male,M65-69,3,12:28:21,1326,1:05:44,665,6:18:02,1424,4:50:59,1391,Finisher
1498,Angelo Papaleo,Brazil,Male,M45-49,190,12:29:09,1327,1:19:31,1375,5:33:17,675,5:22:22,1595,Finisher
587,Gildo Afonso Filho,Brazil,Male,M25-29,47,12:29:14,1328,1:22:00,1479,6:25:35,1506,4:20:35,1060,Finisher
684,Lucas Rezende Moss,Brazil,Male,M35-39,306,12:29:23,1329,1:14:45,1159,6:35:29,1583,4:20:18,1058,Finisher
1700,Alano Branco,Brazil,Male,M45-49,191,12:29:32,1330,1:32:19,1709,5:46:01,932,4:51:01,1392,Finisher
976,Ana Flávia Heide Almeida,Brazil,Female,F50-54,10,12:29:57,1331,1:18:43,1340,6:33:32,1565,4:20:41,1061,Finisher
770,Walton Pereira Lima,Brazil,Male,M35-39,307,12:29:59,1332,1:45:59,1811,6:14:30,1381,4:17:39,1020,Finisher
1165,Alexandre Sebrao,Brazil,Male,M40-44,330,12:30:05,1333,1:12:13,1035,6:34:33,1574,4:22:07,1074,Finisher
797,Alexandre Gurgel,Brazil,Male,M35-39,308,12:30:19,1334,1:24:16,1566,5:42:37,873,5:00:42,1471,Finisher
264,Daniel Lobo,Brazil,Male,M30-34,137,12:30:38,1335,1:09:26,871,5:50:58,1025,5:05:09,1495,Finisher
1254,Murilo Cardoso Galli,Brazil,Male,M40-44,331,12:30:41,1336,1:29:03,1673,5:38:50,796,4:58:11,1446,Finisher
1060,Bruno Vieira Rodrigues,Brazil,Male,M40-44,332,12:30:47,1337,1:08:08,793,5:51:55,1045,5:12:46,1545,Finisher
1783,Fabio Rodrigues Planas,Brazil,Male,M45-49,192,12:30:49,1338,59:34,264,5:55:47,1119,5:17:14,1568,Finisher
792,Lucas Giudice,Brazil,Male,M35-39,309,12:31:16,1339,58:45,228,6:17:54,1423,4:52:22,1405,Finisher
624,rafael macarrao,Brazil,Male,M35-39,310,12:31:22,1340,1:07:14,738,6:33:13,1559,4:31:14,1203,Finisher
559,Matheus Zimermann Araujo,Brazil,Male,M25-29,48,12:31:23,1341,1:15:57,1222,6:16:46,1406,4:31:09,1201,Finisher
2111,Carlos Roberto Dos Santos,Brazil,Male,M60-64,19,12:31:33,1342,1:12:30,1052,6:03:08,1243,4:54:10,1416,Finisher
380,Lara Helena Lemos Fuzari,Brazil,Female,F35-39,34,12:31:52,1343,1:22:55,1521,6:19:31,1437,4:30:19,1185,Finisher
426,Fernanda Dellacqua,Brazil,Female,F35-39,35,12:31:54,1344,1:16:39,1258,6:18:12,1428,4:45:56,1342,Finisher
1969,joao spinola,Brazil,Male,M50-54,98,12:32:25,1345,1:27:26,1645,5:54:26,1089,4:50:45,1390,Finisher
234,Maykon Santos,Brazil,Male,M30-34,138,12:32:42,1346,1:21:35,1457,6:16:40,1405,4:40:52,1297,Finisher
169,Pedro Henrique Suwaki Mello,Brazil,Male,M30-34,139,12:32:44,1347,1:23:33,1544,6:09:48,1333,4:30:12,1182,Finisher
1963,Absamar Simoes,Brazil,Male,M50-54,99,12:32:48,1348,1:15:15,1187,6:14:34,1383,4:39:10,1277,Finisher
1678,Fausto Pierre,Brazil,Male,M45-49,193,12:33:16,1349,1:27:24,1643,5:58:24,1154,4:48:04,1368,Finisher
1448,Walter Fragas,Argentina,Male,M40-44,333,12:33:56,1350,1:24:01,1557,6:16:56,1409,4:37:42,1266,Finisher
2016,Fernando Sato,Brazil,Male,M55-59,42,12:33:58,1351,1:22:32,1508,6:04:58,1279,4:34:18,1237,Finisher
1861,Carlos Cruz,Ecuador,Male,M50-54,100,12:34:17,1352,1:22:29,1504,6:17:50,1422,4:29:03,1170,Finisher
1199,Jose Nilson Rodrigues De Rodrigues De Carvalho Filho,Brazil,Male,M40-44,334,12:34:22,1353,1:26:00,1613,6:14:14,1378,4:24:03,1104,Finisher
1868,Jacson Bernardy,Brazil,Male,M50-54,101,12:34:42,1354,1:17:01,1270,6:10:18,1339,4:44:24,1323,Finisher
330,Joao Paulo Morisson Fernandez,Brazil,Male,M35-39,311,12:34:42,1355,1:11:57,1025,6:00:13,1188,5:02:39,1479,Finisher
502,Solange Bressan,Brazil,Female,F40-44,52,12:35:08,1356,1:22:49,1518,6:28:04,1526,4:32:48,1219,Finisher
1327,Helio Bonora,Brazil,Male,M40-44,335,12:35:24,1357,1:07:18,742,5:53:24,1073,5:18:35,1575,Finisher
1756,Josemildo Trigueiro Silva Jr,Brazil,Male,M45-49,194,12:35:25,1358,52:38,46,6:41:56,1623,4:25:27,1121,Finisher
1207,Martin Gonzalez,Argentina,Male,M40-44,336,12:35:46,1359,1:19:00,1355,6:20:24,1448,4:41:59,1307,Finisher
1852,Alexandre Sanches Martins,Brazil,Male,M50-54,102,12:35:51,1360,,,6:16:49,1407,4:10:44,922,Finisher
656,Jorge Kort,Brazil,Male,M35-39,312,12:36:18,1361,1:24:58,1585,6:07:20,1301,4:41:48,1305,Finisher
1099,Octavio Augusto Carneiro Pereira,Brazil,Male,M40-44,337,12:36:19,1362,1:03:51,530,6:21:27,1464,4:51:46,1399,Finisher
944,Renata Silva,Brazil,Female,F45-49,12,12:36:24,1363,1:20:15,1401,6:44:23,1640,4:12:33,943,Finisher
1261,Yoithi Yoshihara,Brazil,Male,M40-44,338,12:36:37,1364,1:25:39,1605,5:53:33,1076,4:57:48,1442,Finisher
1741,Gabriel Leonardo Marti,Croatia,Male,M45-49,195,12:37:03,1365,1:11:36,1011,6:00:41,1202,5:03:15,1482,Finisher
2013,Hector Fabian Rosas,Argentina,Male,M55-59,43,12:37:07,1366,1:22:20,1498,5:56:06,1127,5:03:20,1484,Finisher
1854,Mauricio Sapiro,Uruguay,Male,M50-54,103,12:37:20,1367,1:26:15,1620,5:55:22,1106,4:56:04,1425,Finisher
1444,Cassiano R Damasceno,Brazil,Male,M40-44,339,12:37:20,1368,1:14:00,1131,6:20:44,1452,4:32:10,1210,Finisher
503,Gisele Joly,Brazil,Female,F40-44,53,12:37:30,1369,1:35:06,1750,6:24:35,1492,4:23:10,1093,Finisher
1065,Juan José Rossi Lakatos,Argentina,Male,M40-44,340,12:37:38,1370,1:08:09,794,6:38:12,1599,4:31:04,1199,Finisher
2040,Francisco Eduardo Ruiz De Lima,Brazil,Male,M55-59,44,12:37:39,1371,1:18:27,1337,6:21:03,1458,4:31:06,1200,Finisher
1800,Kendemberg Matos De Oliveira,Brazil,Male,M50-54,104,12:37:55,1372,59:48,283,6:17:12,1414,4:57:34,1441,Finisher
1086,Antonio Bette,Brazil,Male,M40-44,341,12:38:08,1373,1:38:37,1785,5:50:23,1009,4:53:56,1412,Finisher
512,Gabriela Galastri,Brazil,Female,F45-49,13,12:38:10,1374,1:10:08,919,6:15:42,1391,4:54:35,1418,Finisher
900,Rafael Dal Bo Mazzucco,Brazil,Male,M35-39,313,12:38:41,1375,1:11:37,1012,6:16:01,1400,4:42:55,1315,Finisher
1681,Fabio Homem De Mello Medeiros,Brazil,Male,M45-49,196,12:38:49,1376,1:07:52,772,6:08:29,1320,4:53:13,1410,Finisher
300,Rodrigo Messas,Brazil,Male,M35-39,314,12:39:31,1377,1:04:24,563,6:05:41,1285,5:14:38,1555,Finisher
1943,José Estevam Da Silva,Brazil,Male,M50-54,105,12:39:41,1378,1:24:03,1559,6:20:47,1454,4:36:27,1257,Finisher
397,Manuela L Machado,Brazil,Female,F35-39,36,12:40:05,1379,1:09:11,860,6:48:27,1669,4:23:08,1092,Finisher
1418,Daquino Jose De Freitas,Brazil,Male,M40-44,342,12:40:14,1380,1:12:55,1072,6:18:07,1427,4:47:30,1358,Finisher
635,Bruno Sammarco Neto,Brazil,Male,M35-39,315,12:40:19,1381,1:20:28,1414,6:35:10,1580,4:23:52,1102,Finisher
952,Lorena Cortes,Argentina,Female,F45-49,14,12:41:12,1382,1:35:25,1753,6:42:14,1625,4:05:21,849,Finisher
487,Sabrina Rebelo,Brazil,Female,F40-44,54,12:41:13,1383,1:22:02,1482,5:45:42,924,5:20:26,1581,Finisher
745,Fernando Mitsuo Isikawa,Brazil,Male,M35-39,316,12:41:28,1384,1:11:56,1023,6:27:15,1520,4:42:22,1308,Finisher
423,Cecilia Cabello,Paraguay,Female,F35-39,37,12:41:35,1385,1:32:52,1715,6:54:18,1696,4:01:44,797,Finisher
2093,Roberto Ferreira De Souza,Brazil,Male,M60-64,20,12:42:01,1386,1:09:42,891,6:10:04,1337,5:08:29,1518,Finisher
